"ListID";"Created";"Date";"TimeStart";"TimeEnd";"NameCS";"Note";"Observers";"SiteName";"SiteNote";"Latitude";"Longitude";"CoordinatesSetByUser";"DistanceCovered";"MunicipalityPart";"Municipality";"District";"Region";"ListProjects";"ItemID";"Rarity";"SpeciesID";"SpeciesNameLA";"SpeciesName";"ItemTime";"ItemLatitude";"ItemLongitude";"Count";"CountMin";"CountMax";"CountExact";"Age";"Sex";"Activity";"Group";"RingMark";"ItemNote";"TagUncertain";"TagFirstArrivals";"PhotosCount";"CommentsCount";"ItemProjects";"ListLink";"ItemLink"
"9ff0c2";"2026-05-01 17:47:59";"2026-05-01";"10:30:00";"14:00:00";"Kompletní seznam";"";"Jindřich Kubalík";"Dubský rybník";"";"48.992045";"14.394021";1;"0,0";"České Budějovice 2";"České Budějovice";"České Budějovice";"Jihočeský kraj";"";16430374;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"";"";"";1;"";"";0;0;0;0;"";"https://cso.cz/9ff0c2";"https://cso.cz/16430374"
"a1193e";"2026-05-01 10:38:09";"2026-05-01";"10:30:00";"10:35:00";"Vybraná pozorování";"";"Zuzana Studecká";"";"";"50.044543";"17.590308";1;"";"Loučky";"Zátor";"Bruntál";"Moravskoslezský kraj";"Čapí hnízda";16428738;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"1 čáp sedí na hnizde a doufejme, že zahřívá vajíčka.";0;0;1;0;"Čapí hnízda";"https://cso.cz/a1193e";"https://cso.cz/16428738"
"a065c8";"2026-05-01 20:11:36";"2026-05-01";"10:20:00";"";"Vybraná pozorování";"";"Jiří Šafránek";"";"";"49.483896";"17.413709";1;"";"Přerov XII-Žeravice";"Přerov";"Přerov";"Olomoucký kraj";"Čapí hnízda";16431072;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/a065c8";"https://cso.cz/16431072"
"717b0f";"2026-05-02 09:23:15";"2026-05-01";"10:15:00";"";"Vybraná pozorování";"";"Milan Švehla";"";"";"49.468180";"18.048471";1;"";"Zašová";"Zašová";"Vsetín";"Zlínský kraj";"Čapí hnízda";16432743;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/717b0f";"https://cso.cz/16432743"
"7d67eb";"2026-05-02 05:40:23";"2026-05-01";"10:00:00";"";"Vybraná pozorování";"";"Jiří Šafránek";"skládka";"";"49.484789";"17.415618";1;"";"Přerov XII-Žeravice";"Přerov";"Přerov";"Olomoucký kraj";"";16431876;"zajímavé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"13";"13";"13";"1";"";"";"lov / sběr potravy";1;"";"";0;0;2;1;"";"https://cso.cz/7d67eb";"https://cso.cz/16431876"
"7ed404";"2026-05-01 11:52:23";"2026-05-01";"10:00:00";"10:10:00";"Kompletní seznam";"jasno, 10°C, mírný V vítr";"Antonín Gibiš";"";"porost u Úhlavy v místě býv. mlýna";"49.383617";"13.257775";1;"0,0";"Beňovy";"Klatovy";"Klatovy";"Plzeňský kraj";"";16429331;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"";"";"přelet";1;"";"";0;0;0;0;"";"https://cso.cz/7ed404";"https://cso.cz/16429331"
"2e4f9f";"2026-05-01 09:43:20";"2026-05-01";"09:43:00";"09:43:10";"Vybraná pozorování";"";"Leoš Řičánek";"Lhotka - Areál Závodný";"";"49.601087";"18.304000";1;"";"Lhotka";"Lhotka";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16427976;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"09:43:02";"49.601087";"18.304000";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/2e4f9f";"https://cso.cz/16427976"
"8048c8";"2026-05-01 19:25:37";"2026-05-01";"09:30:00";"11:44:00";"Kompletní seznam";"";"Petra Matoušková";"Bohdanečský rybník";"";"50.092534";"15.669837";1;"2 000,0";"Lázně Bohdaneč";"Lázně Bohdaneč";"Pardubice";"Pardubický kraj";"";16430924;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"";"";"přelet";1;"";"";0;0;0;0;"";"https://cso.cz/8048c8";"https://cso.cz/16430924"
"8048c8";"2026-05-01 19:25:37";"2026-05-01";"09:30:00";"11:44:00";"Kompletní seznam";"";"Petra Matoušková";"Bohdanečský rybník";"";"50.092534";"15.669837";1;"2 000,0";"Lázně Bohdaneč";"Lázně Bohdaneč";"Pardubice";"Pardubický kraj";"";16430903;"obvyklé";"311";"Ciconia nigra";"čáp černý";"";"";"";"1";"1";"1";"1";"";"";"přelet";1;"";"";0;0;0;0;"";"https://cso.cz/8048c8";"https://cso.cz/16430903"
"6929ba";"2026-05-01 09:27:28";"2026-05-01";"09:25:00";"09:26:00";"Vybraná pozorování";"";"Josef Javůrek";"";"";"50.609799";"15.503243";1;"";"Jilemnice";"Jilemnice";"Semily";"Liberecký kraj";"Čapí hnízda";16427848;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/6929ba";"https://cso.cz/16427848"
"3636ba";"2026-05-01 09:25:59";"2026-05-01";"09:24:00";"09:25:00";"Vybraná pozorování";"";"Josef Javůrek";"";"";"50.593222";"15.618486";1;"";"Podhůří";"Vrchlabí";"Trutnov";"Královéhradecký kraj";"Čapí hnízda";16427847;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/3636ba";"https://cso.cz/16427847"
"41527b";"2026-05-01 09:20:56";"2026-05-01";"09:18:00";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"49.843400";"16.284440";1;"";"Osík";"Osík";"Svitavy";"Pardubický kraj";"Čapí hnízda";16427845;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/41527b";"https://cso.cz/16427845"
"a5e3da";"2026-05-01 12:00:09";"2026-05-01";"09:16:00";"10:00:00";"Kompletní seznam";"";"Jiří Kött";"";"";"49.640657";"18.148465";1;"";"Příbor";"Příbor";"Nový Jičín";"Moravskoslezský kraj";"";16429339;"zajímavé";"311";"Ciconia nigra";"čáp černý";"";"";"";"1";"1";"1";"1";"";"";"lov / sběr potravy";1;"";"";0;0;0;0;"";"https://cso.cz/a5e3da";"https://cso.cz/16429339"
"418b39";"2026-05-01 09:30:40";"2026-05-01";"09:03:00";"";"Vybraná pozorování";"";"Lucie Stuchlíková";"";"";"50.457978";"15.430262";1;"0,0";"Radim";"Radim";"Jičín";"Královéhradecký kraj";"Čapí hnízda";16427849;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"Večer někdy po 19:30 odletěl jeden z hnízda a do půlnoci se nevrátil. Mohl se zdržet na večeři nebo je možná vyplašil ruch kolem čarodějnic?. Následující ráno v 9:02 přilétá na hnízdo (možná už i dříve, bez zpětného záznamu nevím). Na vejce usedá samice a samec po chvíli odlétá.";0;0;1;0;"Čapí hnízda";"https://cso.cz/418b39";"https://cso.cz/16427849"
"1df128";"2026-05-01 10:32:20";"2026-05-01";"09:00:00";"09:05:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.798117";"16.914807";1;"";"Libivá";"Mohelnice";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16428692;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"5";"5";"5";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/1df128";"https://cso.cz/16428692"
"1df128";"2026-05-01 10:32:20";"2026-05-01";"09:00:00";"09:05:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.798117";"16.914807";1;"";"Libivá";"Mohelnice";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16428691;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/1df128";"https://cso.cz/16428691"
"084f85";"2026-05-01 10:30:42";"2026-05-01";"08:45:00";"08:50:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.905881";"16.915654";1;"";"Postřelmov";"Postřelmov";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16428686;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"5";"5";"5";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/084f85";"https://cso.cz/16428686"
"084f85";"2026-05-01 10:30:42";"2026-05-01";"08:45:00";"08:50:00";"Vybraná pozorování";"";"Sandra Děrdová";"";"";"49.905881";"16.915654";1;"";"Postřelmov";"Postřelmov";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16428685;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/084f85";"https://cso.cz/16428685"
"0a7615";"2026-05-01 13:15:24";"2026-05-01";"08:30:00";"09:30:00";"Vybraná pozorování";"";"Jana Kefurtová";"";"";"49.916396";"14.233656";1;"0,0";"Řevnice";"Řevnice";"Praha-západ";"Středočeský kraj";"";16429758;"obvyklé";"311";"Ciconia nigra";"čáp černý";"";"";"";"1";"1";"1";"1";"";"";"";1;"";"";0;0;0;0;"";"https://cso.cz/0a7615";"https://cso.cz/16429758"
"fee810";"2026-05-01 08:59:24";"2026-05-01";"08:20:00";"08:25:00";"Vybraná pozorování";"";"Jarmila Slavíková";"";"";"49.893660";"15.955170";1;"";"Podlažice";"Chrast";"Chrudim";"Pardubický kraj";"Čapí hnízda";16427375;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/fee810";"https://cso.cz/16427375"
"e92d60";"2026-05-01 11:06:23";"2026-05-01";"07:41:53";"11:06:09";"Kompletní seznam";"";"Miroslav Šálek";"6751cc-trans kloko";"kloko";"49.220184";"14.187098";1;"";"Skály";"Skály";"Písek";"Jihočeský kraj";"TRANS";16429116;"obvyklé";"311";"Ciconia nigra";"čáp černý";"09:31:13";"49.224858";"14.185798";"1";"1";"1";"1";"";"";"";1;"";"";0;0;0;0;"TRANS";"https://cso.cz/e92d60";"https://cso.cz/16429116"
"ebaa8a";"2026-05-01 16:28:34";"2026-05-01";"07:30:00";"13:00:00";"Kompletní seznam";"";"Clive & Petra Everill";"";"";"49.288118";"17.480450";1;"0,0";"Hulín";"Hulín";"Kroměříž";"Zlínský kraj";"";16430163;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"";"";"";1;"";"";0;0;0;0;"";"https://cso.cz/ebaa8a";"https://cso.cz/16430163"
"c87fe5";"2026-05-01 13:43:42";"2026-05-01";"07:30:00";"11:00:00";"Kompletní seznam";"""Vítání ptačího zpěvu""";"František Eidelpes";"Rybníky";"";"49.952906";"12.678801";1;"1 800,0";"Hamrníky";"Mariánské Lázně";"Cheb";"Karlovarský kraj";"";16429848;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"přelet";1;"";"";0;0;1;0;"";"https://cso.cz/c87fe5";"https://cso.cz/16429848"
"52e471";"2026-05-01 07:48:02";"2026-05-01";"07:16:00";"";"Vybraná pozorování";"";"Hana Miklíková";"";"";"49.290833";"17.487018";1;"0,0";"Záhlinice";"Hulín";"Kroměříž";"Zlínský kraj";"Čapí hnízda";16427038;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Dva čápi stojí na hnízdě. Jeden z nich upravuje důlek s vajíčky";0;0;1;0;"Čapí hnízda";"https://cso.cz/52e471";"https://cso.cz/16427038"
"48fa9f";"2026-05-01 20:45:30";"2026-05-01";"07:00:00";"10:00:00";"Kompletní seznam";"0°C,jasno celkem 29 účastníků akce.";"Miroslava Horáková";"Vítaní ptačího zpěvu Fr.lázně( lázeňské parky a rybník Ptačí a rybník  Amerika)";"";"50.120331";"12.351739";0;"5 000,0";"Františkovy Lázně";"Františkovy Lázně";"Cheb";"Karlovarský kraj";"";16431206;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"";"P";"C14 nosí potravu nebo trus";1;"";"";0;0;0;0;"";"https://cso.cz/48fa9f";"https://cso.cz/16431206"
"9a9b33";"2026-05-01 09:44:11";"2026-05-01";"07:00:00";"07:30:00";"Vybraná pozorování";"";"LADISLAV MIKLÍK";"náves";"Náves obce";"49.273675";"17.587893";0;"30,0";"Lechotice";"Lechotice";"Kroměříž";"Zlínský kraj";"";16427977;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"49.273597";"17.588057";"1";"1";"1";"1";"";"";"B9 stavba hnízda";1;"";"Ranní aktivita vykazuje znaky snahy o stavbu hnízda. Dvě přinesené větvičky na sloupu nedrží a zavěsily se na dráty vedení.";0;0;1;0;"";"https://cso.cz/9a9b33";"https://cso.cz/16427977"
"8f1b3a";"2026-05-01 21:10:16";"2026-05-01";"";"";"Vybraná pozorování";"";"Pavel Olbert";"";"";"50.034976";"12.825101";1;"";"Poutnov";"Teplá";"Cheb";"Karlovarský kraj";"";16431447;"obvyklé";"311";"Ciconia nigra";"čáp černý";"";"";"";"1";"1";"1";"1";"";"";"A1 v hn. době ve vhodném prostředí";1;"";"Loví v říčce, (pozorováno z vlaku).";0;0;0;0;"";"https://cso.cz/8f1b3a";"https://cso.cz/16431447"
"71e22a";"2026-05-01 21:03:05";"2026-05-01";"";"";"Vybraná pozorování";"";"Pavel Olbert";"";"";"49.963107";"12.822405";1;"";"Mrázov";"Teplá";"Cheb";"Karlovarský kraj";"";16431438;"obvyklé";"311";"Ciconia nigra";"čáp černý";"";"";"";"1";"1";"1";"1";"";"";"";1;"";"Stojí na louce u říčky, (pozorováno z vlaku).";0;0;0;0;"";"https://cso.cz/71e22a";"https://cso.cz/16431438"
"c26a91";"2026-05-01 20:38:52";"2026-05-01";"";"";"Vybraná pozorování";"";"Jiří Šírek";"";"";"49.291352";"17.475629";1;"";"Hulín";"Hulín";"Kroměříž";"Zlínský kraj";"";16431137;"obvyklé";"311";"Ciconia nigra";"čáp černý";"";"";"";"1";"1";"1";"1";"";"";"";1;"";"";0;0;0;0;"";"https://cso.cz/c26a91";"https://cso.cz/16431137"
"c9dad2";"2026-05-01 16:18:06";"2026-05-01";"";"";"Vybraná pozorování";"";"Adéla Veličková";"";"";"49.913324";"17.919256";1;"";"Kylešovice";"Opava";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16430112;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/c9dad2";"https://cso.cz/16430112"
"f9a313";"2026-05-01 16:08:08";"2026-05-01";"";"";"Vybraná pozorování";"";"Adéla Veličková";"";"";"49.795050";"17.631033";1;"";"Budišov nad Budišovkou";"Budišov nad Budišovkou";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16430005;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"5";"5";"5";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/f9a313";"https://cso.cz/16430005"
"f9a313";"2026-05-01 16:08:08";"2026-05-01";"";"";"Vybraná pozorování";"";"Adéla Veličková";"";"";"49.795050";"17.631033";1;"";"Budišov nad Budišovkou";"Budišov nad Budišovkou";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16430004;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/f9a313";"https://cso.cz/16430004"
"780f48";"2026-05-01 15:46:19";"2026-05-01";"";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"48.750141";"16.377031";1;"";"Hevlín";"Hevlín";"Znojmo";"Jihomoravský kraj";"Čapí hnízda";16429993;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"3-4";"3";"4";"0";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/780f48";"https://cso.cz/16429993"
"780f48";"2026-05-01 15:46:19";"2026-05-01";"";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"48.750141";"16.377031";1;"";"Hevlín";"Hevlín";"Znojmo";"Jihomoravský kraj";"Čapí hnízda";16429992;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"snímky z videa ""Týdenní sestřih"", trvalá kamera není";0;0;3;0;"Čapí hnízda";"https://cso.cz/780f48";"https://cso.cz/16429992"
"e49a92";"2026-05-01 14:54:23";"2026-05-01";"";"";"Vybraná pozorování";"";"Mirka Řehořová";"";"";"48.895556";"14.641009";1;"";"Borovany";"Borovany";"České Budějovice";"Jihočeský kraj";"Čapí hnízda";16429934;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/e49a92";"https://cso.cz/16429934"
"88eff0";"2026-05-01 14:39:42";"2026-05-01";"";"";"Vybraná pozorování";"";"Barbora Slatinská";"";"";"49.734606";"18.167052";1;"";"Košatka";"Stará Ves nad Ondřejnicí";"Ostrava-město";"Moravskoslezský kraj";"Čapí hnízda";16429920;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/88eff0";"https://cso.cz/16429920"
"0222b5";"2026-05-01 13:11:52";"2026-05-01";"";"";"Vybraná pozorování";"";"Věra Poklopová";"";"";"50.609799";"15.503243";1;"";"Jilemnice";"Jilemnice";"Semily";"Liberecký kraj";"Čapí hnízda";16429753;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"Kroužek H 744";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/0222b5";"https://cso.cz/16429753"
"3d410f";"2026-05-01 12:36:32";"2026-05-01";"";"";"Vybraná pozorování";"";"Kateřina Ščepancová";"";"";"49.667386";"18.484407";1;"";"Dobratice";"Dobratice";"Frýdek-Místek";"Moravskoslezský kraj";"Čapí hnízda";16429592;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Nově vznikající hnízdo, se stavbou čápi dle infa paní bydlící kousek začali 27.4. Dnes na hnízdě při mém příchodu jeden čáp zrovna odlétal.";0;0;1;0;"Čapí hnízda";"https://cso.cz/3d410f";"https://cso.cz/16429592"
"3bca5c";"2026-05-01 10:34:40";"2026-05-01";"";"";"Vybraná pozorování";"";"martin mikulka";"";"";"48.757107";"16.233941";1;"";"Jaroslavice";"Jaroslavice";"Znojmo";"Jihomoravský kraj";"Čapí hnízda";16428693;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/3bca5c";"https://cso.cz/16428693"
"fb0be4";"2026-05-01 01:14:30";"2026-04-30";"23:40:00";"23:55:00";"Vybraná pozorování";"";"Zdena Lédlová";"";"";"50.004195";"16.746770";1;"";"Mlýnický Dvůr";"Červená Voda";"Ústí nad Orlicí";"Pardubický kraj";"Čapí hnízda";16426800;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"3";"3";"3";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/fb0be4";"https://cso.cz/16426800"
"fb0be4";"2026-05-01 01:14:30";"2026-04-30";"23:40:00";"23:55:00";"Vybraná pozorování";"";"Zdena Lédlová";"";"";"50.004195";"16.746770";1;"";"Mlýnický Dvůr";"Červená Voda";"Ústí nad Orlicí";"Pardubický kraj";"Čapí hnízda";16426799;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"Samička snesla podle nastaveného času na kameře 30.04.2026 třetí vajíčko ve 23:47:15h.";0;0;1;0;"Čapí hnízda";"https://cso.cz/fb0be4";"https://cso.cz/16426799"
"76624a";"2026-04-30 22:14:39";"2026-04-30";"22:10:00";"22:14:00";"Vybraná pozorování";"";"Ondřej Sasínek";"";"";"48.970667";"17.284167";1;"";"Bzenec";"Bzenec";"Hodonín";"Jihomoravský kraj";"Čapí hnízda";16426529;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/76624a";"https://cso.cz/16426529"
"76624a";"2026-04-30 22:14:39";"2026-04-30";"22:10:00";"22:14:00";"Vybraná pozorování";"";"Ondřej Sasínek";"";"";"48.970667";"17.284167";1;"";"Bzenec";"Bzenec";"Hodonín";"Jihomoravský kraj";"Čapí hnízda";16426528;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"B5 tok nebo páření";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/76624a";"https://cso.cz/16426528"
"b3581f";"2026-04-30 20:24:05";"2026-04-30";"20:19:00";"20:21:00";"Vybraná pozorování";"";"Lucie Holubová";"";"";"50.965431";"15.025900";1;"";"Višňová";"Višňová";"Liberec";"Liberecký kraj";"Čapí hnízda";16426251;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"egg";"";"C15 hnízdo s vejci";1;"";"Poslední vejce na okraji hnízda.";0;0;0;0;"Čapí hnízda";"https://cso.cz/b3581f";"https://cso.cz/16426251"
"b3581f";"2026-04-30 20:24:05";"2026-04-30";"20:19:00";"20:21:00";"Vybraná pozorování";"";"Lucie Holubová";"";"";"50.965431";"15.025900";1;"";"Višňová";"Višňová";"Liberec";"Liberecký kraj";"Čapí hnízda";16426250;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"Snůška novým čápem vyhozena.";0;0;1;0;"Čapí hnízda";"https://cso.cz/b3581f";"https://cso.cz/16426250"
"f1c225";"2026-04-30 20:24:00";"2026-04-30";"20:16:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"48.976704";"17.263129";1;"";"Bzenec";"Bzenec";"Hodonín";"Jihomoravský kraj";"Čapí hnízda";16426249;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"hlídá 5 vajec, stuhu a koženou pracovní rukavici";0;0;2;0;"Čapí hnízda";"https://cso.cz/f1c225";"https://cso.cz/16426249"
"e4064f";"2026-04-30 20:09:15";"2026-04-30";"20:06:00";"20:08:00";"Vybraná pozorování";"";"Lucie Holubová";"";"";"50.965431";"15.025900";1;"";"Višňová";"Višňová";"Liberec";"Liberecký kraj";"Čapí hnízda";16426232;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/e4064f";"https://cso.cz/16426232"
"ccfb6f";"2026-04-30 20:05:13";"2026-04-30";"19:18:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"49.815040";"15.620260";1;"";"Rostejn";"Běstvina";"Chrudim";"Pardubický kraj";"Čapí hnízda";16426227;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"5";"5";"5";"1";"egg";"";"C15 hnízdo s vejci";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/ccfb6f";"https://cso.cz/16426227"
"ccfb6f";"2026-04-30 20:05:13";"2026-04-30";"19:18:00";"";"Vybraná pozorování";"";"Olga Lysoňková";"";"";"49.815040";"15.620260";1;"";"Rostejn";"Běstvina";"Chrudim";"Pardubický kraj";"Čapí hnízda";16426226;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"2";"2";"2";"1";"ad.";"";"";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/ccfb6f";"https://cso.cz/16426226"
"dd1421";"2026-04-30 23:55:39";"2026-04-30";"18:25:00";"18:30:00";"Vybraná pozorování";"";"Aleš Mather";"";"";"49.550757";"17.328093";1;"";"Velký Týnec";"Velký Týnec";"Olomouc";"Olomoucký kraj";"Čapí hnízda";16426713;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/dd1421";"https://cso.cz/16426713"
"81d7f8";"2026-04-30 23:54:51";"2026-04-30";"18:00:00";"18:05:00";"Vybraná pozorování";"";"Aleš Mather";"";"";"49.538800";"17.307067";1;"";"Grygov";"Grygov";"Olomouc";"Olomoucký kraj";"Čapí hnízda";16426712;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;0;0;"Čapí hnízda";"https://cso.cz/81d7f8";"https://cso.cz/16426712"
"fa7f9a";"2026-04-30 20:04:53";"2026-04-30";"17:46:00";"17:51:00";"Vybraná pozorování";"";"Bohuslav Gronych";"";"";"50.029344";"17.038346";1;"";"Velké Losiny";"Velké Losiny";"Šumperk";"Olomoucký kraj";"Čapí hnízda";16426225;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"1";"1";"1";"1";"ad.";"";"C13 sedí na hnízdě";1;"";"";0;0;1;0;"Čapí hnízda";"https://cso.cz/fa7f9a";"https://cso.cz/16426225"
"9c3c13";"2026-05-01 19:22:15";"2026-04-30";"17:40:00";"17:41:00";"Vybraná pozorování";"";"Vladimír Kováč";"";"";"49.916042";"17.976111";1;"";"Komárov";"Opava";"Opava";"Moravskoslezský kraj";"Čapí hnízda";16430892;"obvyklé";"312";"Ciconia ciconia";"čáp bílý";"";"";"";"0";"0";"0";"1";"";"";"";1;"";"Pozorování z vlaku";0;0;0;0;"Čapí hnízda";"https://cso.cz/9c3c13";"https://cso.cz/16430892"
